date,ad_type,asin,sku,impressions,clicks,spend,sales,orders,units
2026-03-28,SP,B0BB7575JC,SC-ORIG-S-72x30x6,1129.0,59.0,1282.41,0.0,0.0,0.0
2026-03-28,SP,B0BB7HVLKV,SC-ORIG-D-78x48x10,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BB7JQPSM,SC-ORIG-Q-75x66x10,247.0,2.0,54.35,0.0,0.0,0.0
2026-03-28,SP,B0BB7JWTL4,SC-ORIG-Q-72x66x10,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BB7KCGYN,SC-ORIG-D-72x48x10,238.0,3.0,56.74,0.0,0.0,0.0
2026-03-28,SP,B0BB7KGNLD,SC-ORIG-Q-78x66x10,128.0,1.0,16.67,0.0,0.0,0.0
2026-03-28,SP,B0BB7KL7T9,SC-ORIG-Q-75x66x8,558.0,6.0,81.21,0.0,0.0,0.0
2026-03-28,SP,B0BB7KQVR2,SC-ORIG-D-75x48x10,37.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BF4Z4W1F,SC-DGRFTDSHEET-Q-78x60,65.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BF4ZF9PC,SC-DGRFTDSHEET-K-78x72,238.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BF52YR1M,SC-TBLFTDSHEET-K-78x72,119.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BF52YTSD,SC-TBLFTDSHEET-Q-78x60,902.0,2.0,31.55,0.0,0.0,0.0
2026-03-28,SP,B0BM9RZ1DT,SC-WNTRCOMF-D-90x100,628.0,2.0,24.23,0.0,0.0,0.0
2026-03-28,SP,B0BMPJ95X7,SC-DGRDVTCOVER-D-90x100,196.0,1.0,9.45,0.0,0.0,0.0
2026-03-28,SP,B0BMPSBSDZ,SC-TBLDVTCOVER-D-90x100,1406.0,6.0,59.63,0.0,0.0,0.0
2026-03-28,SP,B0BQBPPMF6,SC-TBLFTDSHEET-K-72x72,387.0,1.0,14.74,0.0,0.0,0.0
2026-03-28,SP,B0BQBPT4SP,SC-DGRFTDSHEET-Q-72x60,41.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BQBSYDTZ,SC-TBLFTDSHEET-Q-72x60,156.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0BX6PXMT9,SC-OBCHFTDSHEET-K-78x72,9737.0,5.0,101.86,0.0,0.0,0.0
2026-03-28,SP,B0BX6R58GZ,SC-OBCHFTDSHEET-Q-78x60,3288.0,5.0,55.26,3100.96,2.0,2.0
2026-03-28,SP,B0BZVR2WCP,SC-OBCHDVTCOVER-D-90x100,997.0,4.0,44.48,0.0,0.0,0.0
2026-03-28,SP,B0C2ZN8YS5,SC-PRPNFTDSHEET-Q-78x60,284.0,2.0,12.0,0.0,0.0,0.0
2026-03-28,SP,B0C2ZNYG6Y,SC-PRPNFTDSHEET-K-78x72,394.0,4.0,48.25,0.0,0.0,0.0
2026-03-28,SP,B0C2ZPK3PK,SC-SLSTFTDSHEET-Q-78x60,244.0,1.0,12.18,0.0,0.0,0.0
2026-03-28,SP,B0C2ZQVLPS,SC-SLSTFTDSHEET-K-78x72,569.0,3.0,32.06,0.0,0.0,0.0
2026-03-28,SP,B0C33D2QK2,SC-SLSTDVTCOVER-D-90x100,3060.0,11.0,88.0,0.0,0.0,0.0
2026-03-28,SP,B0C857R73C,SC-HYB-LATEX-S-72x30x6,7.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CJ9G9XVQ,SC-BKNECKPILW-S-10x9,133.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CRS2R6JM,SC-MFMTTOPPER-Q-72x60,174.0,3.0,59.53,0.0,0.0,0.0
2026-03-28,SP,B0CRS2ZQV5,SC-MFMTTOPPER-K-72x72,311.0,1.0,3.96,0.0,0.0,0.0
2026-03-28,SP,B0CRS31GSK,SC-MFMTTOPPER-Q-78x60,388.0,7.0,68.91,0.0,0.0,0.0
2026-03-28,SP,B0CRS3Z2B7,SC-MFMTTOPPER-K-78x72,443.0,6.0,131.49,0.0,0.0,0.0
2026-03-28,SP,B0CSFQGCVQ,SC-FIMTTOPPER-K-78x72,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CSFQK17Y,SC-FIMTTOPPER-Q-72x60,76.0,3.0,13.18,4405.93,1.0,1.0
2026-03-28,SP,B0CSFR6FGP,SC-FIMTTOPPER-Q-78x60,1751.0,33.0,408.06,5075.42,1.0,1.0
2026-03-28,SP,B0CTTH6KD5,SC-BWJRFTDSHEET-K-72x72,3563.0,6.0,69.51,0.0,0.0,0.0
2026-03-28,SP,B0CTTK2QTP,SC-WBJRFTDSHEET-Q-78x60,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTKFFPL,SC-MBJRFTDSHEET-K-78x72,337.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTKTH24,SC-BWJRFTDSHEET-Q-72x60,37.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTL72LC,SC-WBJRFTDSHEET-Q-72x60,219.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTLC916,SC-ZSJRFTDSHEET-Q-78x60,5.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTLMJJ7,SC-ZSJRFTDSHEET-Q-72x60,6088.0,35.0,388.06,0.0,0.0,0.0
2026-03-28,SP,B0CTTLN7Y7,SC-MBJRFTDSHEET-Q-72x60,679.0,1.0,7.92,0.0,0.0,0.0
2026-03-28,SP,B0CTTMM1S1,SC-MBJRFTDSHEET-Q-78x60,58.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTMRFJW,SC-ZSJRFTDSHEET-K-78x72,15.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CTTR1X6D,SC-WBJRFTDSHEET-K-72x72,1053.0,8.0,106.81,0.0,0.0,0.0
2026-03-28,SP,B0CTTR2MF6,SC-MBJRFTDSHEET-K-72x72,134.0,1.0,22.98,0.0,0.0,0.0
2026-03-28,SP,B0CTTR3ZNT,SC-BWJRFTDSHEET-K-78x72,8.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CV17V482,SC-LITEPILWPSET2-S-27X17,9299.0,66.0,1342.16,15790.67,13.0,13.0
2026-03-28,SP,B0CW5YTZTS,SC-WBJRPILWCS-S-27x17,15.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW69SKSD,SC-MBJRPILWCS-S-27x17,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW6B5XD2,SC-BWJRPILWCS-S-27x17,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW6BQDYS,SC-ZSJRPILWCS-C-50x20,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW6CF8CS,SC-MBJRPILWCS-P-31x20,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW6CS7BX,SC-ZSJRPILWCS-S-27x17,101.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW6DHKRS,SC-WBJRPILWCS-P-31x20,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW9Q6SQ1,SC-OBCHDVTCOVER-S-90x60,2592.0,6.0,58.44,0.0,0.0,0.0
2026-03-28,SP,B0CW9QFGB8,SC-PRPNDVTCOVER-S-90x60,494.0,5.0,34.35,0.0,0.0,0.0
2026-03-28,SP,B0CW9S9W8F,SC-DGRDVTCOVER-S-90x60,233.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CW9SGV8H,SC-TBLDVTCOVER-S-90x60,1952.0,23.0,194.32,0.0,0.0,0.0
2026-03-28,SP,B0CW9SHX3D,SC-SLSTDVTCOVER-S-90x60,754.0,8.0,66.32,0.0,0.0,0.0
2026-03-28,SP,B0CWCRHS4B,SC-SLSTFTDSHEET-Q-75x60,130.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWCVD3Z8,SC-OBCHFTDSHEET-Q-75x60,7623.0,17.0,172.54,0.0,0.0,0.0
2026-03-28,SP,B0CWCWRJH6,SC-TBLFTDSHEET-D-72x48,1008.0,2.0,17.06,0.0,0.0,0.0
2026-03-28,SP,B0CWCX6MYZ,SC-OBCHFTDSHEET-D-72x48,725.0,7.0,82.69,0.0,0.0,0.0
2026-03-28,SP,B0CWCXHXWW,SC-SLSTFTDSHEET-D-72x48,24827.0,88.0,857.05,1706.67,1.0,1.0
2026-03-28,SP,B0CWCXX755,SC-PRPNFTDSHEET-Q-75x60,358.0,1.0,18.52,0.0,0.0,0.0
2026-03-28,SP,B0CWCYSCT4,SC-SLSTFTDSHEET-S-72x36,7558.0,93.0,1309.52,1138.0,1.0,1.0
2026-03-28,SP,B0CWCZ978Y,SC-TBLFTDSHEET-Q-75x60,526.0,1.0,16.18,0.0,0.0,0.0
2026-03-28,SP,B0CWD1RQCT,SC-OBCHFTDSHEET-S-72x36,1850.0,11.0,116.24,0.0,0.0,0.0
2026-03-28,SP,B0CWD26BQM,SC-DGRFTDSHEET-S-72x36,1113.0,32.0,445.83,3880.0,2.0,2.0
2026-03-28,SP,B0CWD2H1KB,SC-DGRFTDSHEET-D-72x48,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWD3121X,SC-PRPNFTDSHEET-D-72x48,644.0,2.0,22.61,0.0,0.0,0.0
2026-03-28,SP,B0CWD4B59K,SC-PRPNFTDSHEET-S-72x36,6589.0,31.0,423.8,0.0,0.0,0.0
2026-03-28,SP,B0CWD8Y3BH,SC-TBLFTDSHEET-S-72x36,1110.0,18.0,183.41,3646.67,2.0,2.0
2026-03-28,SP,B0CWDJGM41,SC-DGRFTDSHEET-Q-75x60,498.0,4.0,70.94,1550.48,1.0,1.0
2026-03-28,SP,B0CWKZBMC3,SC-SLSTPILWCS-P-32x20,98.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWKZHV5T,SC-SLSTPILWCS-S-28x18,22483.0,76.0,804.56,1236.2,2.0,2.0
2026-03-28,SP,B0CWL1WDCJ,SC-OBCHPILWCS-P-32x20,240.0,3.0,32.67,0.0,0.0,0.0
2026-03-28,SP,B0CWL2NG34,SC-DGRPILWCS-S-28x18,397.0,3.0,20.96,0.0,0.0,0.0
2026-03-28,SP,B0CWL313ZC,SC-OBCHPILWCS-S-28x18,12676.0,118.0,1290.01,6086.18,7.0,7.0
2026-03-28,SP,B0CWL46VZK,SC-DGRPILWCS-C-52x20,771.0,5.0,86.39,0.0,0.0,0.0
2026-03-28,SP,B0CWL4SRMC,SC-SLSTPILWCS-C-52x20,4176.0,31.0,296.87,549.0,1.0,1.0
2026-03-28,SP,B0CWL52SCG,SC-PRPNPILWCS-S-28x18,21977.0,61.0,651.13,2117.58,4.0,4.0
2026-03-28,SP,B0CWL5BWP4,SC-DGRPILWCS-P-32x20,161.0,1.0,16.76,0.0,0.0,0.0
2026-03-28,SP,B0CWL5YBZ6,SC-TBLPILWCS-P-32x20,696.0,27.0,376.64,12004.21,15.0,15.0
2026-03-28,SP,B0CWL63BQ3,SC-PRPNPILWCS-C-52x20,1171.0,13.0,132.27,0.0,0.0,0.0
2026-03-28,SP,B0CWL8DB4C,SC-OBCHPILWCS-C-52x20,175.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWL9Y811,SC-TBLPILWCS-C-52x20,622.0,7.0,106.97,0.0,0.0,0.0
2026-03-28,SP,B0CWLB755Y,SC-PRPNPILWCS-P-32x20,53.0,1.0,9.18,0.0,0.0,0.0
2026-03-28,SP,B0CWLCGJDC,SC-TBLPILWCS-S-28x18,1935.0,31.0,385.26,522.86,1.0,1.0
2026-03-28,SP,B0CWZ7L38Z,SC-SPBLSTNPLWCS-S-28x18,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ7QYN2,SC-SPBLSTNPLWCS-C-52x20,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ7ZNLZ,SC-OPMVSTNPLWCS-S-28x18,22.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ8KZ3Q,SC-DYWHSTNPLWCS-C-52x20,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ8YQJM,SC-DSPLSTNPLWCS-S-28x18,10.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ91BRH,SC-DYWHSTNPLWCS-S-28x18,6.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ95HYR,SC-STGYSTNPLWCS-S-28x18,6.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CWZ9B9QW,SC-DSPLSTNPLWCS-C-52x20,11.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLJR5MD,SC-ZSJRFTDSHEET-Q-75x60,687.0,3.0,33.65,0.0,0.0,0.0
2026-03-28,SP,B0CZLJSYJQ,SC-MBJRFTDSHEET-D-72x48,387.0,2.0,32.43,0.0,0.0,0.0
2026-03-28,SP,B0CZLK77F6,SC-WBJRFTDSHEET-Q-75x60,308.0,2.0,24.47,1618.1,1.0,1.0
2026-03-28,SP,B0CZLKDPP3,SC-WBJRFTDSHEET-D-72x48,374.0,5.0,66.98,0.0,0.0,0.0
2026-03-28,SP,B0CZLKFR52,SC-MBJRFTDSHEET-K-75x72,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLKMDV3,SC-WBJRFTDSHEET-S-72x36,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLKVPFP,SC-BWJRFTDSHEET-D-72x48,13898.0,50.0,636.31,3633.29,2.0,2.0
2026-03-28,SP,B0CZLKW78B,SC-ZSJRFTDSHEET-K-75x72,378.0,2.0,48.81,0.0,0.0,0.0
2026-03-28,SP,B0CZLKX7TF,SC-MBJRFTDSHEET-Q-75x60,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLL1HCJ,SC-ZSJRFTDSHEET-S-72x36,57.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLL24FV,SC-BWJRFTDSHEET-S-72x36,20.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLLK187,SC-BWJRFTDSHEET-Q-75x60,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLMCGD9,SC-WBJRFTDSHEET-K-75x72,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0CZLMRNP8,SC-ZSJRFTDSHEET-D-72x48,248.0,1.0,13.01,0.0,0.0,0.0
2026-03-28,SP,B0D58L8K69,SC-ULTM-LATEX-S-75x36x10,221.0,7.0,156.24,0.0,0.0,0.0
2026-03-28,SP,B0D58LLWFN,SC-ULTM-LATEX-K-72x72x8,747.0,21.0,299.26,0.0,0.0,0.0
2026-03-28,SP,B0D58LV9HN,SC-ULTM-LATEX-K-75x72x8,1294.0,6.0,138.78,0.0,0.0,0.0
2026-03-28,SP,B0D58LVNHC,SC-ULTM-LATEX-S-75x36x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0D58LWV2B,SC-ULTM-LATEX-S-72x36x10,426.0,8.0,195.78,0.0,0.0,0.0
2026-03-28,SP,B0D58MC1PY,SC-ULTM-LATEX-S-72x30x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0D58MC92Q,SC-ULTM-LATEX-S-78x36x8,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0D58MHD11,SC-ULTM-LATEX-Q-72x60x8,552.0,13.0,196.23,0.0,0.0,0.0
2026-03-28,SP,B0D58MHJMG,SC-ULTM-LATEX-Q-75x60x8,296.0,19.0,228.04,24405.93,1.0,1.0
2026-03-28,SP,B0D58MVX6P,SC-ULTM-LATEX-Q-72x60x10,10.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0D58MW6Z4,SC-ULTM-LATEX-K-78x72x10,57.0,1.0,6.86,0.0,0.0,0.0
2026-03-28,SP,B0D58MYX7J,SC-ULTM-LATEX-D-72x48x8,1018.0,37.0,675.85,13809.32,1.0,1.0
2026-03-28,SP,B0D58N3MS1,SC-ULTM-LATEX-Q-78x60x10,221.0,4.0,77.69,0.0,0.0,0.0
2026-03-28,SP,B0D58N56P9,SC-ULTM-LATEX-S-72x36x8,461.0,28.0,937.25,14734.75,1.0,1.0
2026-03-28,SP,B0D58N5B2F,SC-ULTM-LATEX-Q-78x60x8,367.0,5.0,47.5,12670.34,1.0,1.0
2026-03-28,SP,B0D58NBSN9,SC-ULTM-LATEX-K-78x72x8,340.0,1.0,16.72,0.0,0.0,0.0
2026-03-28,SP,B0D58NNHGR,SC-ULTM-LATEX-K-75x72x10,20.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0D58NNZM6,SC-ULTM-LATEX-D-78x48x8,837.0,3.0,78.6,0.0,0.0,0.0
2026-03-28,SP,B0D58P2PVJ,SC-ULTM-LATEX-K-72x72x10,12.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDC9Z2KP,SC-STMRFTDSHEET-Q-72x60,12.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCCKKJ9,SC-STDMFTDSHEET-D-72x48,36.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCCN3MS,SC-STPBFTDSHEET-K-78x72,76.0,2.0,21.87,4613.0,2.0,2.0
2026-03-28,SP,B0DDCD56KV,SC-STDMFTDSHEET-K-78x72,40.0,1.0,11.66,0.0,0.0,0.0
2026-03-28,SP,B0DDCDDFGR,SC-STPBFTDSHEET-Q-78x60,386.0,3.0,29.4,0.0,0.0,0.0
2026-03-28,SP,B0DDCDRB1P,SC-STPBFTDSHEET-S-78x36,37.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCDXR8J,SC-STIVFTDSHEET-K-78x72,5.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCF85LC,SC-STDMFTDSHEET-K-75x72,57.0,1.0,20.77,0.0,0.0,0.0
2026-03-28,SP,B0DDCF8VJ9,SC-STPBFTDSHEET-S-72x36,121.0,3.0,44.58,0.0,0.0,0.0
2026-03-28,SP,B0DDCF9YYL,SC-STMRFTDSHEET-S-78x36,78.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFJSSL,SC-STPBFTDSHEET-K-72x72,7.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFLJYN,SC-STPBFTDSHEET-Q-72x60,686.0,1.0,12.35,0.0,0.0,0.0
2026-03-28,SP,B0DDCFMSD4,SC-STIVFTDSHEET-S-75x36,120.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFPY75,SC-STDMFTDSHEET-D-75x48,249.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFPZ4T,SC-STIVFTDSHEET-K-75x72,16.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFQ4KS,SC-STMRFTDSHEET-D-78x48,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFW2KR,SC-STIVFTDSHEET-K-72x72,49.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFYJPW,SC-STIVFTDSHEET-D-72x48,35.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCFYSZX,SC-STIVFTDSHEET-Q-72x60,28.0,1.0,12.35,0.0,0.0,0.0
2026-03-28,SP,B0DDCG59NJ,SC-STIVFTDSHEET-Q-75x60,161.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCG62DZ,SC-STMRFTDSHEET-K-78x72,12.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCG955Z,SC-STDMFTDSHEET-S-75x36,42.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCG96D3,SC-STPBFTDSHEET-D-78x48,108.0,2.0,22.77,0.0,0.0,0.0
2026-03-28,SP,B0DDCGB18J,SC-STDMFTDSHEET-Q-75x60,46.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCGMXH2,SC-STDMFTDSHEET-Q-78x60,119.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCGPGMC,SC-STDMFTDSHEET-Q-72x60,27.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCGQ6GX,SC-STDMFTDSHEET-S-78x36,29.0,1.0,11.29,0.0,0.0,0.0
2026-03-28,SP,B0DDCGSSHD,SC-STPBFTDSHEET-Q-75x60,67.0,2.0,30.89,0.0,0.0,0.0
2026-03-28,SP,B0DDCH8LKH,SC-STPBFTDSHEET-K-75x72,123.0,4.0,60.79,0.0,0.0,0.0
2026-03-28,SP,B0DDCH8LKZ,SC-STDMFTDSHEET-S-72x36,45.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCHGB74,SC-STDMFTDSHEET-D-78x48,32.0,1.0,8.84,0.0,0.0,0.0
2026-03-28,SP,B0DDCHYZBW,SC-STMRFTDSHEET-K-72x72,206.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCJ4YQG,SC-STIVFTDSHEET-Q-78x60,31.0,1.0,7.13,0.0,0.0,0.0
2026-03-28,SP,B0DDCJB3FV,SC-STMRFTDSHEET-S-72x36,175.0,2.0,23.54,0.0,0.0,0.0
2026-03-28,SP,B0DDCLWFTR,SC-STPBPILWCS-S-28x18,385.0,2.0,19.33,770.48,1.0,1.0
2026-03-28,SP,B0DDCN42RW,SC-STMRPILWCS-S-28x18,495.0,1.0,8.8,0.0,0.0,0.0
2026-03-28,SP,B0DDCNGK8X,SC-STDMPILWCS-S-28x18,648.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DDCQN9N4,SC-STIVPILWCS-S-28x18,103.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DG5Q1M3R,SC-ULTM-LATEX-K-84x72x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DG5Q1S4C,SC-HYB-LATEX-K-84x78x8,387.0,1.0,24.13,0.0,0.0,0.0
2026-03-28,SP,B0DG5RBTS3,SC-HYB-LATEX-K-84x78x6,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DG5SD34X,SC-HYB-LATEX-K-84x72x6,668.0,7.0,148.23,0.0,0.0,0.0
2026-03-28,SP,B0DG5SG9FM,SC-ORIG-K-84x78x6,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DG5SNMZ7,SC-HYB-LATEX-K-84x72x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGQ2HP5K,SC-DUAL-Q-78x60x5,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGQM3RN6,SC-CLD-SPR-S-78x36x8,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGQNGH6Z,SC-CLD-SPR-D-75x48x8,312.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGSSZ6M2,SC-CLD-SPR-D-72x48x8,597.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGSXX8RN,SC-CLD-SPR-Q-78x60x8,1232.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGSY36ST,SC-CLD-SPR-Q-72x60x8,1434.0,1.0,20.58,0.0,0.0,0.0
2026-03-28,SP,B0DGSYS9NM,SC-CLD-SPR-Q-78x66x8,4.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGSZFRJC,SC-CLD-SPR-S-72x36x8,1322.0,1.0,16.84,0.0,0.0,0.0
2026-03-28,SP,B0DGSZML9P,SC-CLD-SPR-S-75x36x8,1528.0,5.0,99.72,0.0,0.0,0.0
2026-03-28,SP,B0DGT8T99C,SC-CLD-SPR-D-78x48x8,35.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0DGT8T9Q4,SC-CLD-SPR-K-78x72x8,720.0,2.0,18.82,0.0,0.0,0.0
2026-03-28,SP,B0DGTCVYJZ,SC-CLD-SPR-K-72x72x8,1992.0,5.0,106.24,0.0,0.0,0.0
2026-03-28,SP,B0DGTCXZ9M,SC-CLD-SPR-K-75x72x8,262.0,2.0,29.18,0.0,0.0,0.0
2026-03-28,SP,B0F2TG8V85,SC-ORIG-K-75x70x10,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2TGBG5V,SC-HYB-LATEX-K-78x70x6,4.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2TGCPMR,SC-ORIG-K-72x70x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2TGGZSR,SC-HYB-LATEX-K-75x70x6,266.0,1.0,34.88,0.0,0.0,0.0
2026-03-28,SP,B0F2TGN1KQ,SC-ORIG-K-72x70x6,112.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2THGKN7,SC-HYB-LATEX-Q-78x66x6,726.0,2.0,39.3,0.0,0.0,0.0
2026-03-28,SP,B0F2THY2W3,SC-HYB-LATEX-K-78x70x8,67.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2THYW5S,SC-HYB-LATEX-K-75x70x8,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2TJ7SY4,SC-ORIG-K-75x70x8,349.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0F2TJJVDM,SC-HYB-LATEX-K-72x70x8,427.0,2.0,32.26,0.0,0.0,0.0
2026-03-28,SP,B0F2TKCPX5,SC-HYB-LATEX-Q-78x66x8,684.0,2.0,52.04,0.0,0.0,0.0
2026-03-28,SP,B0F8NDLRLC,SC-COOLFLEXPILW-S-24x16,11237.0,24.0,713.9,0.0,0.0,0.0
2026-03-28,SP,B0FHF2DKQZ,SC-4TFOLD-BL-72X36,178781.0,1360.0,15347.59,82331.3,18.0,18.0
2026-03-28,SP,B0FHF65C2R,SC-4TFOLD-BL-72X48,43991.0,205.0,2646.24,32307.62,7.0,7.0
2026-03-28,SP,B0FN94LGJM,SC-HYB-LATEX-S-84x36x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0FN9G6TPZ,SC-ORIG-Q-84x60x10,4.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,SP,B0FN9PWY8K,SC-ORIG-D-84x48x10,54.0,0.0,0.0,0.0,0.0,0.0
2026-03-29,SB,B07JM7GQG4,SC-ORIG-K-78x72x8,44537.333333333336,81.0,2480.39,22978.53,1.3333333333333333,1.3333333333333333
2026-03-29,SB,B08KT1QRHJ,SC-CLPILW-S-27x18,3209.0,39.0,400.8,846.61,1.0,1.0
2026-03-29,SB,B08R7MX63N,SC-CLPILWSET2-S-27x18,18927.0,50.333333333333336,204.29,3796.33,3.333333333333333,3.333333333333333
2026-03-29,SB,B08R8DC5BB,SC-MFPILWSET2-BAM-S-25x16,18927.0,50.333333333333336,204.29,3796.33,3.333333333333333,3.333333333333333
2026-03-29,SB,B09XFF5LPL,SC-MFPILW-BAM-C-25x16,3199.0,41.0,268.14,846.61,1.0,1.0
2026-03-29,SB,B09XFKM8V6,SC-HYB-LATEX-K-78x72x6,245.33333333333334,4.0,21.76,0.0,0.0,0.0
2026-03-29,SB,B09XFRNJCD,SC-HYB-LATEX-Q-75x60x8,6.333333333333333,0.0,0.85,0.0,0.0,0.0
