customer_search_term,impressions,clicks,spend,14_day_total_sales,14_day_total_orders,match_type,date,campaign_name,ad_group_name
100 day trial mattress,18,1,21.04,0,0,TARGETING_EXPRESSION,2026-04-27,SPPT | Mattress | Original | Brand Protection,SPPT | Mattress | Original | Brand Protection
100 day trial mattress,24,1,29.33,0,0,TARGETING_EXPRESSION,2026-04-13,SPPT | Mattress | Latex | Competition,LATEX
100 day trial mattress,13,1,27.36,0,0,TARGETING_EXPRESSION,2026-04-14,SPPT | Mattress | Latex | Competition,LATEX
100 days free trial mattress,3,1,37.21,0,0,PHRASE,2026-04-25,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100 days return mattress,2,1,37.41,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100 gsm comforter,4,1,9.98,0,0,PHRASE,2026-04-16,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100 gsm comforter,2,1,20.27,0,0,PHRASE,2026-04-24,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100 gsm microfiber comforter,2,1,17.89,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100 gsm summer comforter,9,1,16.96,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100 latex mattress,2,1,22.2,0,0,PHRASE,2026-04-15,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100 latex mattress,6,1,21.28,0,0,PHRASE,2026-04-12,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100 nights free trial mattress,31,3,86.56,0,0,PHRASE,2026-04-25,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100 percent cotton bedsheet,2,1,6.2,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-20,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
100 percent cotton blanket,1,1,1.3,0,0,PHRASE,2026-04-28,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100 percent cotton comforter set,2,1,19.4,0,0,PHRASE,2026-04-19,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100 percent cotton comforter set,3,1,10.32,0,0,PHRASE,2026-04-25,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100 percent cotton comforter set,3,1,8.45,0,0,PHRASE,2026-05-01,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100 percent cotton pillow,9,1,15.46,0,0,TARGETING_EXPRESSION,2026-04-12,SPPT | BEDDING | Pillow Cases| ASIN,SPPT | BEDDING | Pillow Cases| ASIN
100 percent cotton pillow covers,10,1,11.45,0,0,PHRASE,2026-04-19,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100 percent cotton pillow covers,11,3,40.33,0,0,PHRASE,2026-04-27,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100 percent cotton pillow covers,17,2,26.05,0,0,PHRASE,2026-05-02,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100 percent cotton pillow covers king size,8,1,12.72,0,0,PHRASE,2026-04-19,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100 percent latex mattress,3,1,33.05,0,0,PHRASE,2026-04-17,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100 percent natural latex mattress,10,1,22.49,0,0,TARGETING_EXPRESSION,2026-04-13,SPCT | MATTRESS | Latex | Competition,Competition
100 percent natural latex mattress,6,1,73.21,0,0,TARGETING_EXPRESSION,2026-04-24,SPCT | MATTRESS | Latex | Competition,Competition
100 percent natural latex mattress,11,1,31.54,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | MATTRESS | Latex | Competition,Competition
100 pure cotton pillow cover,7,1,16.31,0,0,PHRASE,2026-04-22,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100 pure linen fabric,109,2,15.09,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-12,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
100 pure linen fabric,89,2,16.32,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-14,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
100 x 60 baby mattress,6,1,3.24,0,0,PHRASE,2026-04-20,SPKT | Mattress | Baby Mattress | Generic | Exact,Exact
100% cotton comforter,2,1,20.1,0,0,PHRASE,2026-04-30,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100% cotton comforter double bed,1,1,18.64,0,0,PHRASE,2026-04-16,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100% cotton comforter king size,7,1,20.39,0,0,PHRASE,2026-04-28,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100% cotton comforter king size,38,2,31.85,0,0,PHRASE,2026-04-30,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100% cotton duvet,10,1,15.29,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-28,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,290,1,7.21,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-13,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,17,1,10.62,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-21,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,6,1,14.27,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-22,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,204,1,8.41,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-23,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,49,1,12.12,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-26,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,82,2,19.65,1999.05,1,TARGETING_EXPRESSION_PREDEFINED,2026-04-28,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover,25,1,11.32,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-29,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton duvet cover single,7,1,12.27,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-13,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton fitted bedsheet,8,2,24.28,0,0,TARGETING_EXPRESSION,2026-04-25,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
100% cotton fitted bedsheet,2,1,18.89,0,0,TARGETING_EXPRESSION,2026-04-29,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
100% cotton fitted bedsheet sleepy cat,2,1,8.07,1940.0,1,TARGETING_EXPRESSION_PREDEFINED,2026-04-25,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
100% cotton fitted bedsheets king size,7,1,20.28,0,0,TARGETING_EXPRESSION,2026-04-22,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
100% cotton fitted bedsheets king size,1,1,21.7,0,0,TARGETING_EXPRESSION,2026-04-30,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
100% cotton percale,3,1,9.53,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-16,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton pillow,2,1,33.18,0,0,TARGETING_EXPRESSION,2026-05-01,SPCT | Pillow | Cloud | Category,SPCT | Pillow | Cloud | Category
100% cotton pillow cover,17,1,15.55,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover,21,1,11.67,699.0,1,PHRASE,2026-04-17,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover,45,1,17.43,0,0,PHRASE,2026-04-22,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover,38,1,12.56,0,0,PHRASE,2026-04-23,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover,43,1,16.56,0,0,PHRASE,2026-04-30,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover,20,1,16.54,0,0,PHRASE,2026-05-02,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover 20 by 30 inch,1,1,11.14,0,0,PHRASE,2026-04-27,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton pillow cover set of 2,2,1,16.73,0,0,PHRASE,2026-04-29,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% cotton single duvet cover,2,1,14.34,1549.52,1,TARGETING_EXPRESSION_PREDEFINED,2026-04-23,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
100% cotton summer comforter,17,2,28.94,0,0,PHRASE,2026-04-26,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100% latex mattress,20,1,32.71,0,0,PHRASE,2026-04-14,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress,25,1,28.43,0,0,PHRASE,2026-04-15,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress,13,1,27.89,0,0,PHRASE,2026-04-26,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress,7,1,37.62,0,0,PHRASE,2026-04-30,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress 75x48x8,1,1,34.74,0,0,PHRASE,2026-04-23,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress king size 78x72,7,1,15.29,0,0,PHRASE,2026-04-22,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress queen size,16,1,14.26,0,0,PHRASE,2026-04-12,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress queen size,24,1,20.38,0,0,PHRASE,2026-04-20,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% latex mattress topper,2,1,25.51,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100% mulberry silk,4,1,10.21,0,0,TARGETING_EXPRESSION,2026-04-29,SPPT | BEDDING | Pillow Cases| ASIN,SPPT | BEDDING | Pillow Cases| ASIN
100% natural latex mattress,1,1,30.98,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | MATTRESS | Latex | Competition,Competition
100% natural latex pillow,4,1,25.53,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Pillow | Cloud | Category,SPCT | Pillow | Cloud | Category
100% original latex mattress,1,1,35.07,0,0,PHRASE,2026-04-24,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
100% pure cotton pillow,2,1,33.59,0,0,TARGETING_EXPRESSION,2026-04-14,SPCT | Pillow | Cloud | Category,SPCT | Pillow | Cloud | Category
100% pure cotton pillow cover,2,2,28.38,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% pure cotton pillow covers,8,2,29.65,0,0,PHRASE,2026-04-20,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100% pure egyptian cotton mattress topping,3,1,37.44,0,0,PHRASE,2026-04-24,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
100/80/17 tubeless tyres front,7,1,4.94,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-16,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
1000 gsm mattress topper,4,1,23.63,0,0,PHRASE,2026-04-12,SPKT | BEDDING | MF MATTRESS | TOPPER | GENERIC | EXACT + PHRASE {},MF TOPPER
100cms 70 cms pillow cover,1,1,16.48,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
100gsm comforter,6,1,19.05,0,0,PHRASE,2026-04-24,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
100gsm comforter,17,1,10.23,0,0,PHRASE,2026-04-28,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100gsm reversible summer ac comforter,1,1,10.48,0,0,PHRASE,2026-04-22,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
100percent pure latex,1,1,6.01,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-12,SPA | MATTRESS | LATEX | ORTHO,AUTO
"102""x82"" comforter",3,1,16.11,0,0,PHRASE,2026-04-30,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
106 bed mattress,2,1,1.3,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-23,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
108 108 elastic bedset,8,1,6.68,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-16,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
108 108 elastic fitted bedsheet,32,1,21.12,0,0,TARGETING_EXPRESSION,2026-04-14,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 108 elastic fitted bedsheet,27,1,11.47,0,0,TARGETING_EXPRESSION,2026-04-15,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 108 elastic fitted bedsheet,37,1,18.41,0,0,TARGETING_EXPRESSION,2026-04-16,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 108 elastic fitted bedsheet,19,1,21.15,0,0,TARGETING_EXPRESSION,2026-04-28,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 x 108 bedsheet fitted,21,1,18.54,0,0,TARGETING_EXPRESSION,2026-04-15,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 x 108 cotton bedsheet super king size fitted,35,1,10.93,0,0,TARGETING_EXPRESSION,2026-04-14,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 x 108 cotton bedsheet super king size fitted,4,1,12.38,0,0,TARGETING_EXPRESSION,2026-04-29,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 x 108 fitted bedsheet,18,1,12.02,0,0,TARGETING_EXPRESSION,2026-04-23,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
108 x 108 inch pillow,6,1,20.59,1863.56,1,PHRASE,2026-04-16,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
10inch 72 x 60 mattress,14,1,18.32,0,0,PHRASE,2026-04-23,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch 72 x 60 mattress,18,1,21.58,11592.37,1,PHRASE,2026-04-25,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch 72 x 60 mattress,76,1,20.64,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch 72 x 60 mattress,40,1,20.56,0,0,PHRASE,2026-04-29,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch 72 x 60 mattress,15,2,40.16,0,0,PHRASE,2026-04-19,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
10inch bed mattress,1,1,41.67,0,0,PHRASE,2026-04-29,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch high pillow,31,1,26.56,0,0,PHRASE,2026-05-02,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
10inch mattresses,8,1,25.97,0,0,PHRASE,2026-04-14,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch queen size mattress,6,1,34.36,0,0,PHRASE,2026-04-14,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
10inch queen size mattress,5,2,33.23,0,0,PHRASE,2026-04-27,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
11 inch queen size mattress,2,1,22.3,0,0,PHRASE,2026-04-20,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
11 × 23 pillow cover,1,1,16.18,0,0,PHRASE,2026-05-01,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
110 gsm comforter,2,1,19.31,0,0,PHRASE,2026-04-26,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
110cm 125cm comforter,1,1,17.09,0,0,PHRASE,2026-04-12,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
110x60 mattress,1,1,22.52,0,0,PHRASE,2026-04-21,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
11362 baby mattress,3,1,1.3,0,0,PHRASE,2026-04-27,SPKT | Mattress | Baby Mattress | Generic | Exact,Exact
11362 baby mattress,2,1,1.3,0,0,PHRASE,2026-04-28,SPKT | Mattress | Baby Mattress | Generic | Exact,Exact
12 18 inch pillow cover for kids,5,1,11.07,0,0,PHRASE,2026-05-01,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12 18 pillow,10,1,21.55,0,0,PHRASE,2026-04-26,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
12 18 pillow cover for kids cotton,2,1,16.23,0,0,PHRASE,2026-04-28,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12 36 lumber pillow,1,1,23.08,0,0,PHRASE,2026-04-16,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
12 36 lumber pillow,7,1,25.23,0,0,PHRASE,2026-04-13,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
12 36 lumber pillow,4,1,17.18,0,0,PHRASE,2026-04-28,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
12 36 lumber pillow,4,1,22.26,0,0,PHRASE,2026-04-16,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
12 inch bed mattress,1,1,26.43,0,0,PHRASE,2026-04-24,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch bed mattress,2,1,18.08,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch bed mattress,4,1,19.13,0,0,TARGETING_EXPRESSION,2026-04-19,SPPT | Mattress | Latex | Brand Protection,SPPT | Mattress | Latex | Brand Protection
12 inch latex mattress,2,1,37.35,0,0,PHRASE,2026-04-13,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch latex mattress,6,1,30.83,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch latex mattress,2,1,38.34,0,0,PHRASE,2026-05-02,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch latex mattress,48,1,21.3,0,0,PHRASE,2026-04-26,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
12 inch latex mattress,81,1,23.34,0,0,PHRASE,2026-04-29,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
12 inch latex mattress,207,2,44.55,0,0,PHRASE,2026-05-02,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
12 inch latex medium firm mattress queen size,4,1,25.07,0,0,PHRASE,2026-04-20,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,56,1,34.36,0,0,PHRASE,2026-04-13,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,55,1,34.36,0,0,PHRASE,2026-04-14,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,60,1,27.63,0,0,PHRASE,2026-04-15,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,69,1,27.69,0,0,PHRASE,2026-04-17,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,117,1,29.93,0,0,PHRASE,2026-04-25,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,122,1,29.23,0,0,PHRASE,2026-04-26,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,105,2,80.01,0,0,PHRASE,2026-04-28,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,270,1,25.77,0,0,PHRASE,2026-05-01,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress,46,1,22.14,0,0,TARGETING_EXPRESSION,2026-04-26,SPPT | Mattress | Original | Competition,Original
12 inch mattress king size,28,1,24.9,0,0,TARGETING_EXPRESSION,2026-04-12,SPPT | Mattress | Original | Competition,Original
12 inch mattress medium soft,5,1,29.12,0,0,PHRASE,2026-04-24,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress queen exchange,2,1,34.36,0,0,PHRASE,2026-04-13,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inch mattress queen size,4,1,22.19,0,0,EXACT,2026-04-16,SPKT | MATTRESS | LATEX | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
12 inch mattress queen size,16,1,16.08,0,0,EXACT,2026-04-26,SPKT | MATTRESS | ORIGINAL | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
12 inch mattress queen size,5,1,20.49,0,0,EXACT,2026-04-13,SPKT | MATTRESS | LATEX ORTHO | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
12 inch mattress single bed,10,1,21.6,0,0,TARGETING_EXPRESSION,2026-04-26,SPPT | Mattress | Latex | Competition,LATEX
12 inch queen size mattress,3,1,32.5,0,0,PHRASE,2026-04-21,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
12 inches mattress king size,1,1,20.86,0,0,EXACT,2026-04-12,SPKT | MATTRESS | ORIGINAL | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
12 x 16 pillow cover,1,1,16.78,0,0,PHRASE,2026-04-23,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12 x 24 inch pillow cover,10,2,26.43,0,0,PHRASE,2026-04-17,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12 x 30 pillow cover,6,1,17.77,0,0,PHRASE,2026-04-25,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12 x18 inch pillow cover,22,2,31.15,0,0,PHRASE,2026-04-14,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
12-15inch round pillow,1,1,25.72,0,0,PHRASE,2026-04-16,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
120 70 baby mattress,3,2,8.04,0,0,PHRASE,2026-04-24,SPKT | Mattress | Baby Mattress | Generic | Exact,Exact
120 gsm comforter,19,1,9.44,0,0,PHRASE,2026-04-19,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
120 gsm comforter,4,1,13.11,0,0,PHRASE,2026-04-21,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
120 gsm comforter,7,1,8.95,0,0,PHRASE,2026-04-22,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
120 gsm comforter,4,1,13.24,0,0,PHRASE,2026-04-23,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
120 gsm comforter,4,1,13.4,0,0,PHRASE,2026-04-28,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
120 gsm comforter,43,1,9.72,0,0,PHRASE,2026-04-13,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
120 gsm comforter,52,1,15.55,0,0,PHRASE,2026-04-14,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
120 gsm comforter,30,1,7.96,0,0,PHRASE,2026-04-19,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
120 gsm comforter,52,1,10.51,3207.62,2,PHRASE,2026-04-30,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
